,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
6750,74009.77748748989,61605.18516363921,23024.42020468953,34403.84976909754,56355.65446086579,41601.37970463988,45372.6107326282,29103.62530989949,24521.540048306,31409.274805697776,72215.55825657348,41625.6760508628,-187500.02235174447,73290.27483347355,29803.0337456505,19335.890631185848
6751,74086.42161922713,61602.70412000467,23023.056748277755,34406.71079238782,56350.29004219653,41593.80246326953,45359.73612782194,29088.80610332562,24509.62656851132,31404.80445680672,72214.55242807299,41628.157094497335,-187500.02235174447,73291.83945558542,29797.669326981228,19322.99367463513
6752,74012.43734508006,61598.41258506925,23021.961512799444,34407.2695859992,56350.26769045206,41602.27377441809,45360.20551445551,29106.575740167587,24528.51379257605,31420.49538141434,72232.61263759287,41620.40103917135,-187500.02235174447,73308.71502264918,29796.81996069193,19323.28424731305
6753,74074.2846219879,61598.12201239134,23021.112146510142,34409.79533312265,56352.21229221968,41595.031809214575,45369.88381980465,29096.450399929334,24509.29129234449,31402.23400619436,72210.21618964865,41619.68578334877,-187500.02235174447,73293.22526374165,29801.446771794173,19321.831383923454
6754,74008.01169967791,61601.27360835953,23020.799222087768,34406.93430983237,56348.546606129006,41593.33307663597,45364.206476713,29087.107370747017,24529.832545498917,31423.42345993799,72238.06646323997,41604.48659711917,-187500.02235174447,73298.76849636657,29795.590614746885,19308.28622678354
6755,74073.0329242984,61604.313445605454,23039.44057696349,34429.5766269656,56364.48339992565,41609.29222217706,45378.19866874202,29112.945987337356,24507.36904232133,31400.02118349328,72209.76915475955,41619.61872811541,-187500.02235174447,73292.800580597,29809.26988235353,19325.608828736404
6756,74018.96405446102,61596.55739027946,23023.61554188914,34407.2695859992,56358.537835900526,41590.09207368995,45360.04905224432,29090.37072543749,24537.700359547183,31433.973483320893,72256.39489369332,41609.828664043984,-187500.02235174447,73315.93463610824,29808.822847464427,19320.19970657822
6757,74061.25355497045,61598.23377111361,23020.21807673193,34412.49989420175,56343.785684560025,41585.174689909785,45355.19872369751,29077.71963807579,24499.43417303969,31394.0085642348,72209.65739603728,41598.89866100534,-187500.02235174447,73284.75395259309,29788.639222221285,19304.329968014958
6758,74026.60835106473,61600.91598044825,23020.016911031835,34407.649565654945,56348.18897821773,41590.1144254344,45363.60297961271,29103.22297849929,24539.0414642145,31437.48270720037,72259.43473093925,41602.49729186264,-187500.02235174447,73312.47011571768,29794.249510079568,19311.92956112976
6759,74063.28756371589,61609.02966368553,23038.211231018453,34425.62036819701,56361.33180395744,41605.2689081751,45390.29096249235,29114.264740260216,24503.61394925284,31398.36715440359,72201.99074768911,41606.16297795332,-187500.02235174447,73289.13489450632,29804.352498573364,19318.948008888725
6760,74046.4790518855,61601.81005022646,23029.69521638098,34418.44545822686,56360.97417604616,41600.686800561765,45388.234602002456,29107.805086112632,24548.697417819192,31448.569172450207,72257.9595158052,41614.67899259079,-187500.02235174447,73329.81506941498,29807.884074197304,19326.30173281452
6761,74045.94261001857,61603.32996884942,23030.812803603745,34421.7758681507,56357.73317310014,41601.78203604007,45384.8147851008,29098.596167397045,24502.29519632997,31398.92594801497,72192.9382911847,41603.7713412966,-187500.02235174447,73279.9483275352,29797.04347813648,19318.791546677538
6762,74039.39354889316,61604.76048049456,23018.675806364517,34405.28028074268,56343.517463626566,41595.21062317021,45381.998465299424,29098.52911216368,24541.120176448843,31444.344692748156,72241.21805920817,41603.078437218486,-187500.02235174447,73311.64310117283,29792.103742611856,19316.802241421014
6763,74020.64043529516,61614.28232363252,23021.55918139925,34409.54946393365,56345.73028632764,41589.95796322322,45385.17241301208,29101.725411620788,24501.37877480731,31398.32245091468,72169.49131125108,41601.40205638434,-187500.02235174447,73278.5401676345,29786.5828617314,19313.67299719727
6764,74047.55193561935,61618.86443124586,23016.664149363536,34406.57668192109,56349.3512689294,41588.23687890016,45387.74286362445,29090.34837369304,24536.80628976897,31439.89669560155,72209.70209952618,41606.766475053606,-187500.02235174447,73307.5527319375,29783.61007971884,19310.454345995706
6765,74017.44413583806,61622.26189640306,23023.92846631151,34419.36187974952,56358.13550450034,41596.81994877099,45402.18209054257,29094.081115017078,24500.529408518007,31396.1096282136,72148.50302320755,41606.766475053606,-187500.02235174447,73279.90362404629,29789.82386467741,19320.333817044957
