,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1250,45981.71812077977,48120.489492474735,1916.2150521534743,-1953.4307066715608,45787.92849635226,28475.25071802744,27282.293412958792,28831.336358944936,-154673.49048536902,-152653.98802208758,-16630.703703248942,-282.9507330597321,187500.0,73813.39506070556,-1058.1539342586916,18940.577678749287
1251,45986.34493188202,48120.5565477081,1925.8933575026224,-1951.016718270388,45801.94304012573,28485.1748925656,27266.24486043988,28851.38587372135,-154714.10360504434,-152668.6284147058,-16628.937915436974,-305.0342565815755,187500.0,73797.14534248655,-1085.7359869165405,18945.89739392965
1252,45993.296324407616,48127.19501581133,1923.971107479466,-1951.6872706040467,45788.75551089711,28484.213767554014,27245.591848563177,28834.622065379863,-154675.72565981458,-152649.85294936335,-16629.921392193006,-288.98570406266504,187500.0,73798.8664268096,-1044.6087771187756,18951.50768178793
1253,45994.03393197464,48129.653707701415,1933.582357595248,-1953.073078760276,45788.66610391928,28486.471293744005,27267.809482551755,28832.96803629017,-154708.24744799704,-152657.40783898925,-16616.66680773101,-298.3510849894387,187500.0,73793.52435988479,-1076.638826923231,18945.807986951822
1254,45999.06307447709,48137.32035604958,1915.5668515642703,-1940.9807850099544,45770.29296997702,28485.800741410345,27269.262345941348,28839.71826311568,-154667.88019751076,-152639.90642308074,-16618.3208368207,-278.1227562573858,187500.0,73804.70023211245,-1049.6155678767643,18943.237536339468
1255,46006.57326061408,48145.45639103132,1905.32975260374,-1941.7854478103457,45762.58161813994,28493.176817080595,27241.34501711667,28834.04092002403,-154702.45834618312,-152652.33399299788,-16613.157583851527,-287.51048892861473,187500.0,73805.61665363511,-1099.4599580120992,18939.08011187078
1256,45999.46540587729,48139.577882239566,1892.2539820973848,-1954.034203771854,45750.48932438962,28479.83282564078,27241.72499677241,28820.026376250556,-154674.4069068917,-152643.14742602676,-16621.271267088803,-272.82539282147803,187500.0,73808.36591820311,-1074.3142454998786,18928.88771639916
1257,46003.13109196795,48142.70712646331,1894.220935609452,-1947.328680435262,45758.4018419268,28478.49172097346,27260.67927607051,28819.46758263917,-154698.90441881472,-152649.11534179634,-16610.7212437059,-285.6999976277349,187500.0,73799.69344135445,-1110.07703662837,18927.45720475402
1258,46001.14178671143,48136.00160312672,1900.211203123475,-1950.1673519810856,45775.590333412925,28471.070941814294,27277.42073266753,28828.765908332574,-154682.58764536234,-152647.37190572885,-16624.042883401264,-279.5532679025254,187500.0,73797.07828725319,-1082.562039203887,18925.69141694205
1259,45999.21953668827,48136.649803715925,1907.6990375160024,-1940.846674543223,45777.64669390282,28487.00773561093,27263.562651105243,28861.62297268188,-154697.80918333642,-152652.26693776454,-16611.347092550648,-286.1693842612964,187500.0,73798.6652611095,-1101.7398359465403,18938.14133860366
