,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
7250,41054.11959339614,47078.60762817951,9869.725688663208,-26338.60276205573,24628.962532158203,22574.524292293107,28677.019915225497,24469.438131980674,-187500.02235174447,-187500.02235174447,20970.473703202453,24802.300310409108,-187500.02235174447,-20468.74409541417,51305.12133897798,18351.67626758531
7251,41059.01462543185,47077.110061301006,9865.076525816505,-26358.875794276693,24632.98584616016,22550.60792572593,28679.16568269321,24472.343858759865,-187500.02235174447,-187500.02235174447,20946.93731629101,24788.553987569096,-187500.02235174447,-20270.707639540156,51362.36415652802,18336.320619144517
7252,41058.27701786483,47074.5619624331,9878.107592833949,-26332.277218374875,24634.483413038663,22585.14137090938,28680.35032514934,24477.261242540037,-187500.02235174447,-187500.02235174447,20972.261842758875,24798.34405164052,-187500.02235174447,-20465.95012735726,51310.77633032517,18358.91823278883
7253,41059.41695683205,47079.25582876871,9870.95503460825,-26354.94188725256,24635.668055494792,22556.195861839755,28675.701162302637,24468.70052441365,-187500.02235174447,-187500.02235174447,20953.53108090533,24793.91840623837,-187500.02235174447,-20288.857256037863,51359.39137451546,18343.29436341457
7254,41065.49663132389,47091.012846352205,9885.751889437664,-26333.551267808827,24643.424110820783,22581.095705162967,28680.14915944924,24477.283594284487,-187500.02235174447,-187500.02235174447,20977.29098526132,24797.494685351216,-187500.02235174447,-20468.654688436352,51313.592650126535,18360.50520664516
7255,41061.96505569996,47083.56971544859,9873.592540453976,-26354.807776785827,24634.908096183317,22558.386332796377,28669.68854304416,24464.76661738952,-187500.02235174447,-187500.02235174447,20956.123883262146,24791.772638770657,-187500.02235174447,-20325.871744855853,51353.937548868365,18343.87550877041
7256,41069.65405579258,47091.6163434525,9892.792688941085,-26330.511430562907,24646.866279466904,22579.93341445129,28683.88190077328,24479.876396641303,-187500.02235174447,-187500.02235174447,20981.98485159693,24797.539388840127,-187500.02235174447,-20470.71104892624,51317.34774319503,18360.751075834167
7257,41057.7405759979,47076.14893628943,9872.005566597649,-26357.199413442544,24633.365825815898,22559.056885130038,28674.091836701853,24466.89003311277,-187500.02235174447,-187500.02235174447,20960.974211808945,24800.89215050842,-187500.02235174447,-20364.36144880789,51346.02503133119,18344.05432272605
7258,41072.8950587386,47091.79515740814,9893.060909874548,-26335.562924809805,24647.089796911456,22577.47472256121,28689.849816542843,24483.51973098752,-187500.02235174447,-187500.02235174447,20977.492150961418,24795.885359750435,-187500.02235174447,-20466.82184539102,51316.76659783919,18354.045552497573
7259,41059.75223299888,47077.870020612485,9874.643072443376,-26355.81360528632,24630.25893333661,22561.69439097576,28674.650630313237,24465.101893556344,-187500.02235174447,-187500.02235174447,20960.415418197565,24808.379984900952,-187500.02235174447,-20407.299149906536,51334.42447595888,18347.20591869425
7260,41076.27017215135,47093.06920684209,9889.641092972886,-26338.714520778005,24648.58736378996,22575.932452193792,28692.889653788767,24480.681059441693,-187500.02235174447,-187500.02235174447,20974.564072437774,24797.62879581795,-187500.02235174447,-20457.456464464245,51325.48377817677,18354.96197402024
7261,41061.96505569996,47072.39384322093,9864.607139182945,-26356.64061983116,24627.19674434623,22565.96357416673,28668.72741803258,24458.977515575592,-187500.02235174447,-187500.02235174447,20963.924642077047,24806.390679644428,-187500.02235174447,-20449.454539949245,51327.18251075537,18349.68696232879
