,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
250,41299.4970440265,55916.26386836337,-9744.757085413588,-15426.659932930464,32019.47742932766,38827.43881075845,44200.39584641408,51741.516797723394,-182301.40892284023,-187500.02235174447,-1580.380091712486,18918.672969183084,-187500.02235174447,23418.86143909233,-6667.79359195156,37904.423523476544
251,41263.01899707544,55878.15414406707,-9779.335234085946,-15448.072904118646,31985.7486469446,38827.97525262538,44307.68421979955,51943.44245713264,-182347.22999897363,-187500.02235174447,-1596.8086238871365,18905.708957399005,-187500.02235174447,23405.606854630336,-6676.51077228913,37980.710027302506
252,41299.38528530423,55914.22985961794,-9749.160379071282,-15423.128357306525,32029.20043816572,38819.72745892137,44198.8312243022,51743.19317855754,-182338.04343200248,-187500.02235174447,-1584.761033625726,18917.10834707121,-187500.02235174447,23443.560116715445,-6669.447621041253,37918.19219806101
253,41260.29208425189,55874.44375448749,-9777.83766720744,-15440.2944970482,31998.869120939868,38841.14043010955,44298.072969683766,51946.14701821173,-182357.556504912,-187500.02235174447,-1589.8572313615362,18913.330902258265,-187500.02235174447,23392.30756667943,-6667.614777995918,37963.230963138456
254,41294.08792186832,55909.91597293806,-9747.483998237134,-15434.72891267883,32036.375348135876,38816.91113912,44201.62519235912,51746.30007103683,-182323.76066729557,-187500.02235174447,-1594.3946354859634,18907.87707661117,-187500.02235174447,23472.237404851607,-6674.1191356324125,37928.83162842174
255,41264.38245348722,55880.27755979032,-9768.36052755839,-15432.627848700027,31995.24813833811,38855.60200877214,44278.40343456309,51942.168407698686,-182395.33095304144,-187500.02235174447,-1584.895144092458,18918.60591394972,-187500.02235174447,23376.77310428299,-6665.469010528209,37940.99097740543
256,41303.81093070638,55918.9013742091,-9745.40528600279,-15431.62202019954,32026.786449764542,38814.98888909684,44196.14901496757,51764.85201893473,-182394.16866232976,-187500.02235174447,-1590.147804039455,18909.061719067304,-187500.02235174447,23486.341355602905,-6680.578789779996,37944.0531663958
257,41278.93343912762,55895.65555997557,-9755.64238496332,-15416.24402001429,31990.33075455794,38859.67002626301,44251.17900981653,51923.7058667786,-182507.6708206738,-187500.02235174447,-1563.6162833710057,18937.89546941465,-187500.02235174447,23348.96753418059,-6661.155123848334,37930.21743657797
258,41315.09856165631,55931.01601970387,-9732.955364341184,-15417.85334561507,32025.534752075047,38816.66526993099,44201.71459933693,51773.41273706112,-182450.7632792906,-187500.02235174447,-1574.7698038542037,18928.03835010986,-187500.02235174447,23486.45311432518,-6671.481629786686,37977.02198946739
259,41288.00824737648,55904.14922286859,-9750.680297694242,-15412.176002523423,31996.81276044998,38859.044177418255,44230.70481189547,51906.07034040336,-182528.90497790635,-187500.02235174447,-1548.1041727190225,18955.41923706761,-187500.02235174447,23324.022987368466,-6644.3019085290325,37932.832590679245
260,41306.090808640816,55920.6001067877,-9751.909643639285,-15439.311020292169,32015.18589439224,38792.59244115263,44202.47455864842,51806.78389153289,-182455.79242179304,-187500.02235174447,-1581.341216724064,18919.388225005656,-187500.02235174447,23479.322907843936,-6678.9918159236695,37987.639068083656
