,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
500,62034.51747113675,40888.13553907103,33057.693607532216,-187500.02235174447,11495.926856509072,14911.496926724543,19634.912268508942,3291.450833255152,-161713.418270757,-171391.76832339386,-187500.02235174447,12081.67667170485,-187500.02235174447,-187500.02235174447,-6467.298444187456,-6393.247114807024
501,62073.11893381106,40956.91185676001,33041.01920616856,-187500.02235174447,11481.957016224504,14895.604836416822,19621.434166602397,3279.60440869384,-161669.0500580132,-171343.15327920357,-187500.02235174447,12066.902168619892,-187500.02235174447,-187500.02235174447,-6453.797990536451,-6410.480309782066
502,62026.33673266611,40879.53011745574,33041.93562769123,-187500.02235174447,11481.621740057675,14902.556228942423,19617.343797367077,3283.2477430400545,-161702.175343296,-171381.62063141118,-187500.02235174447,12064.689345918816,-187500.02235174447,-187500.02235174447,-6470.561798877931,-6400.869059666284
503,62080.6067682036,40964.35498766363,33033.35255782039,-187500.02235174447,11475.251492887914,14897.549438184436,19610.615922286022,3279.559705204929,-161673.92273830448,-171354.30679968678,-187500.02235174447,12045.399790453886,-187500.02235174447,-187500.02235174447,-6465.353842419844,-6415.12947262877
504,62015.45143311637,40864.8450213486,33023.56249374896,-187500.02235174447,11474.446830087523,14896.968292828597,19611.599399042057,3276.6986819146496,-161699.8731136171,-171384.0122680679,-187500.02235174447,12039.342467706498,-187500.02235174447,-187500.02235174447,-6481.022415283015,-6408.245135336535
505,62080.2044368034,40962.38803415156,33031.54206651951,-187500.02235174447,11472.189303897538,14891.89444683724,19610.2806461192,3280.297312771954,-161689.59131116763,-171375.4515499415,-187500.02235174447,12033.598069381484,-187500.02235174447,-187500.02235174447,-6467.253740698546,-6418.996324419538
506,62012.99274122629,40857.625407889536,33031.475011286144,-187500.02235174447,11479.252455145412,14900.455164963623,19621.12124218002,3292.9260483892026,-161704.29875901924,-171389.93548034853,-187500.02235174447,12030.46882515774,-187500.02235174447,-187500.02235174447,-6477.669653614718,-6400.109100354803
507,62084.27245429426,40964.26558068581,33044.01433992557,-187500.02235174447,11476.704356277509,14896.968292828597,19632.967666741333,3283.0242255955013,-161700.5213142063,-171386.42625646904,-187500.02235174447,12022.980990765214,-187500.02235174447,-187500.02235174447,-6461.934025518182,-6409.854460937317
508,62008.27652314622,40856.64193113351,33039.365177078864,-187500.02235174447,11484.683929048051,14904.791403387952,19613.611056043035,3289.5062314875404,-161685.79151461023,-171370.02007603887,-187500.02235174447,12020.388188408398,-187500.02235174447,-187500.02235174447,-6469.511266888531,-6396.756338686507
509,62075.48821872333,40949.35696713412,33044.05904341448,-187500.02235174447,11469.909425963097,14890.553342169922,19612.04643393117,3266.528638187485,-161705.8186776422,-171386.09098030222,-187500.02235174447,12008.47470861372,-187500.02235174447,-187500.02235174447,-6457.284862671479,-6408.446301036633
510,62003.292084132685,40844.50493389427,33026.17764785024,-187500.02235174447,11485.645054059632,14901.23747601956,19614.37101535452,3290.199135565655,-161693.63697691404,-171371.31647721727,-187500.02235174447,12002.015054466136,-187500.02235174447,-187500.02235174447,-6475.859162313839,-6404.691207968141
511,62067.53099769724,40934.67187102698,33029.08337462942,-187500.02235174447,11472.345766108723,14892.877923593274,19628.98905622829,3276.7210336591047,-161722.11309935013,-171402.76538166587,-187500.02235174447,11998.2823131421,-187500.02235174447,-187500.02235174447,-6456.927234760194,-6401.181984088658
512,62000.94515096488,40849.62348337454,33009.167970319744,-187500.02235174447,11473.351594609214,14909.217048790104,19618.774309012213,3296.435272268686,-161691.98294782438,-171369.9977242944,-187500.02235174447,11968.733306972184,-187500.02235174447,-187500.02235174447,-6476.909694303238,-6405.205298090613
513,62062.52420693925,40926.53583604525,33028.03284264002,-187500.02235174447,11479.431269101056,14901.460993464112,19636.923925509924,3289.617990209817,-161728.90802966454,-171408.66624220207,-187500.02235174447,11952.3718300309,-187500.02235174447,-187500.02235174447,-6460.570569106409,-6401.271391066479
514,62007.784784768206,40856.99955904479,33009.77146742004,-187500.02235174447,11486.025033715372,14901.99743533104,19618.573143312115,3293.7307111895934,-161684.159837265,-171362.06285501277,-187500.02235174447,11935.920946111792,-187500.02235174447,-187500.02235174447,-6458.156580705236,-6404.087710867848
515,62056.86921559206,40913.21419634989,33027.83167693993,-187500.02235174447,11479.721841778975,14899.695205652144,19623.31171313664,3276.8327923813813,-161729.84680293166,-171412.28722480385,-187500.02235174447,11930.55652744252,-187500.02235174447,-187500.02235174447,-6451.205188179635,-6397.203373575613
516,62016.52431685023,40867.10254753859,32999.98140334862,-187500.02235174447,11472.166952153082,14903.09267080935,19602.0775559041,3281.772527906004,-161679.8683023296,-171361.81698582377,-187500.02235174447,11919.380655214864,-187500.02235174447,-187500.02235174447,-6466.806705809439,-6411.597897004831
517,62046.78857884272,40894.19286181842,33006.82103715194,-187500.02235174447,11457.638318257132,14893.99551081604,19606.39144258397,3263.868780597303,-161740.9779716704,-171425.49710577694,-187500.02235174447,11923.336913983454,-187500.02235174447,-187500.02235174447,-6473.892208801772,-6404.422987034677
518,62028.884831534015,40881.16179480097,32992.78414163401,-187500.02235174447,11464.924986949562,14895.716595139098,19606.10086990605,3285.415862252219,-161686.28325298827,-171366.91318355958,-187500.02235174447,11903.041530018036,-187500.02235174447,-187500.02235174447,-6474.8980373022605,-6417.968144174593
519,62045.20160498639,40890.99656236131,33020.92498790324,-187500.02235174447,11471.496399819422,14902.288008008958,19622.439995102883,3279.090318571368,-161741.89439319307,-171429.43101280107,-187500.02235174447,11908.651817876318,-187500.02235174447,-187500.02235174447,-6468.572493621408,-6394.6552747077085
520,62041.84884331809,40902.06067586669,33006.4410574962,-187500.02235174447,11465.193207883029,14894.867228849796,19604.35743383854,3277.8609726263253,-161682.68462213097,-171362.9345730465,-187500.02235174447,11897.610056115396,-187500.02235174447,-187500.02235174447,-6462.716336574118,-6406.300533568923
521,62040.217165972856,40880.80416688969,33021.23791232561,-187500.02235174447,11471.295234119323,14901.975083586583,19626.35155038256,3282.264266284021,-161734.94300066747,-171416.73522195045,-187500.02235174447,11893.49733513562,-187500.02235174447,-187500.02235174447,-6465.532656375487,-6396.286952052946
522,62050.36485795556,40916.43284755145,32991.286574755504,-187500.02235174447,11465.88611196114,14894.196676516138,19616.13680316649,3279.850277882848,-161684.49511343185,-171361.45935791248,-187500.02235174447,11870.787962769027,-187500.02235174447,-187500.02235174447,-6461.0399557399705,-6417.565812774398
523,62027.54372686669,40865.85084984909,32999.22144403713,-187500.02235174447,11465.975518938962,14902.399766731236,19626.97739922731,3287.5616297199285,-161737.20052685746,-171416.86933241718,-187500.02235174447,11876.934692494237,-187500.02235174447,-187500.02235174447,-6473.422822168211,-6398.566829987387
524,62061.40661971649,40928.32397560167,32993.83467362341,-187500.02235174447,11462.376888081655,14894.978987572073,19617.27674213371,3284.812365151926,-161694.35223273662,-171370.3553522057,-187500.02235174447,11867.703422034196,-187500.02235174447,-187500.02235174447,-6460.972900506605,-6405.205298090613
