,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
5000,1676.134964959021,80677.72754165262,-6540.634517745319,20247.35006658436,56048.206215883045,51884.769127937456,55533.3561340995,53762.89680753909,-156626.9211920406,-187500.02235174447,50757.34713761177,15349.859338982027,187500.0,85785.5928880683,34222.44301109827,30741.963474984583
5001,1640.1933598748876,80652.11244250686,-6452.903920758238,20233.559040255437,56015.10328234474,51859.44460146959,55548.35415462901,54194.57604820443,-156653.40800922015,-187500.02235174447,50791.25473395047,15325.004199147726,187500.0,85809.10692323529,34212.78705749357,30882.19831969718
5002,1681.633494095027,80680.20858528717,-6541.908567179271,20234.09548212236,56035.15279712115,51880.72346219105,55519.74392172622,53770.65286286508,-156602.1554591841,-187500.02235174447,50787.00790250396,15348.004144192237,187500.0,85811.14093198073,34222.19714190926,30777.72626611308
5003,1643.9037494544684,80656.38162569782,-6446.891301499761,20236.95650541264,56009.33653227527,51858.41642122465,55548.06358195109,54190.239809780105,-156617.68992158055,-187500.02235174447,50790.65123685017,15332.827309707083,187500.0,85803.27311793246,34219.26906338562,30865.233345655604
5004,1683.7122063293705,80681.86261437686,-6533.77253219754,20232.262639077027,56050.1284659062,51873.5932557098,55513.28426757864,53786.61200840617,-156530.8533943717,-187500.02235174447,50807.61621089175,15340.60571677753,187500.0,85828.64234788924,34227.67331930081,30803.81075189242
5005,1653.3808891035187,80665.41173045775,-6458.313042916423,20249.24996486306,56019.08189285778,51861.50096195948,55562.34634665804,54159.70732685415,-156611.7667092999,-187500.02235174447,50773.17217268612,15333.140234129458,187500.0,85778.32857112034,34233.10479320345,30832.66685398422
5006,1688.5401831317167,80680.297992265,-6527.514043750053,20242.700903737656,56054.66587003063,51871.87217138674,55510.37854079945,53812.49532848541,-156553.36160103817,-187500.02235174447,50817.495681941,15342.863242967516,187500.0,85839.99703407253,34229.88614200189,30833.650330740256
5007,1650.5422175576948,80652.44771867368,-6461.397583651255,20256.87190972232,56016.2208695675,51859.31049100286,55559.4629716233,54122.066989191415,-156678.732535688,-187500.02235174447,50765.594931315776,15344.584327290577,187500.0,85759.66486450016,34231.137839691386,30803.564882703413
5008,1693.949305289901,80688.56813771346,-6504.670560916729,20238.31996182441,56054.55411130835,51874.777898165936,55516.92760192485,53855.94711970653,-156556.44614177302,-187500.02235174447,50839.4003915072,15338.996391176748,187500.0,85854.8609441353,34221.548941320056,30857.700807774167
5009,1653.8279239926248,80661.29900947798,-6467.6784238431965,20258.458883578645,56016.46673875651,51869.03349984092,55560.40174489043,54073.20607581212,-156647.68596263957,-187500.02235174447,50768.00891971695,15352.832120994584,187500.0,85749.1371928617,34238.469211872725,30776.921603312687
