,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
4250,28911.95910119523,14608.675492844046,1327.3359927339543,17887.095259081754,9182.320139684694,14531.003180861851,23232.917276968637,39691.17727174488,-187500.02235174447,-187500.02235174447,-12334.921936383478,28446.707540358013,-187500.02235174447,43474.50059348352,-1023.9334134976166,26172.171672841512
4251,28914.01546168512,14620.14193774962,1332.9909840811472,17976.859864814265,9177.089831482152,14565.491922556392,23225.429442576104,39780.98658096631,-187500.02235174447,-187500.02235174447,-12315.833546618647,28467.338200490263,-187500.02235174447,43372.66604574514,-1021.2512041629795,26177.46903627742
4252,28895.061182387017,14596.292626415803,1325.838425855449,17901.847410422255,9174.586436103158,14527.583363960191,23224.848297220266,39696.496986925245,-187500.02235174447,-187500.02235174447,-12341.470997508884,28448.49567991444,-187500.02235174447,43493.1643001037,-1031.3988961456892,26184.688649736483
4253,28909.031022671585,14612.430585912536,1329.839388112949,17968.18738796561,9175.994596003842,14570.655175525568,23224.758890242447,39775.89038323049,-187500.02235174447,-187500.02235174447,-12321.779110643758,28461.52674693188,-187500.02235174447,43352.8847519022,-1022.1899774301024,26167.16488208352
4254,28892.937766663763,14585.966120477451,1321.6586496423067,17895.83479116378,9171.390136646049,14523.940029613976,23223.55189604186,39697.14518751445,-187500.02235174447,-187500.02235174447,-12344.24261382134,28445.18762173505,-187500.02235174447,43501.65796299672,-1036.4280386481332,26202.95002495647
4255,28911.64617677285,14613.592876624212,1328.386524723354,17964.90168153068,9180.800221061734,14575.46080058346,23229.1845356446,39773.319932618135,-187500.02235174447,-187500.02235174447,-12319.700398409415,28455.692941629048,-187500.02235174447,43341.3289000188,-1024.5145588534544,26149.417596986008
4256,28894.033002142078,14592.246960669394,1328.8112078680049,17920.06408215333,9173.155924458018,14523.02360809131,23220.154430884653,39710.131551042985,-187500.02235174447,-187500.02235174447,-12335.972468372878,28458.889241086155,-187500.02235174447,43511.80565497943,-1032.4494281350885,26220.071461209234
4257,28919.91632222132,14625.238135485428,1328.163007278801,17959.671373328136,9174.564084358704,14575.349041861182,23213.27009359242,39758.81365046664,-187500.02235174447,-187500.02235174447,-12317.934610597444,28462.957258577026,-187500.02235174447,43340.233664540494,-1027.8673205217506,26133.50315493383
4258,28897.87750218839,14597.03023398283,1326.4642747001976,17919.25941935294,9153.218168403884,14515.759291143331,23198.0262038739,39714.177216789394,-187500.02235174447,-187500.02235174447,-12331.0103811038,28469.573374935797,-187500.02235174447,43517.23712888207,-1039.7808003164291,26226.017025234345
4259,28920.273950132603,14621.527745905849,1311.2203849816783,17929.11653865773,9158.873159751078,14556.97590791892,23194.807552672333,39742.92156015892,-187500.02235174447,-187500.02235174447,-12323.634305433548,28449.00977003691,-187500.02235174447,43331.13650454718,-1040.8760357947392,26100.40022139552
4260,28891.820179441,14590.816449024254,1314.126111760868,17909.916390170623,9149.194854401929,14500.8730293361,23197.08743060677,39717.84290288006,-187500.02235174447,-187500.02235174447,-12336.799482917724,28453.63658113916,-187500.02235174447,43499.80276820693,-1053.8623993232727,26211.354280871667
4261,28914.66366227432,14615.693940603012,1306.7276843461616,17898.53935224287,9164.505799353814,14545.129483357608,23205.759907455435,39727.96824311832,-187500.02235174447,-187500.02235174447,-12333.267907293786,28430.48017388346,-187500.02235174447,43322.48637944298,-1048.721498098552,26085.245738654823
4262,28895.6199759984,14595.957350248977,1317.903556573815,17922.187497876585,9153.911072481998,14507.91382883952,23206.45281153355,39731.99155712027,-187500.02235174447,-187500.02235174447,-12338.073532351676,28448.808604336813,-187500.02235174447,43479.23916330805,-1056.4552016800883,26212.47186809443
4263,28918.843438487464,14623.382940695636,1309.1863762362452,17903.568494745316,9171.390136646049,14553.243166594884,23215.9299511826,39733.08679259858,-187500.02235174447,-187500.02235174447,-12334.229032305364,28432.67064484008,-187500.02235174447,43337.17147555012,-1048.788553331918,26087.07858170016
4264,28903.19721736875,14603.825164297245,1329.749981135128,17948.47314935603,9159.00727021781,14523.425939491504,23214.74530872647,39758.94776093337,-187500.02235174447,-187500.02235174447,-12329.758683414304,28460.45386319803,-187500.02235174447,43473.80768940541,-1051.4260591776442,26217.81393501925
4265,28922.91145597833,14623.56175465128,1318.5294054185636,17901.623892977703,9178.185066960465,14557.7358672304,23224.289503608885,39724.883702383486,-187500.02235174447,-187500.02235174447,-12332.127968326566,28434.257618696407,-187500.02235174447,43357.62332172672,-1045.3463846858008,26094.007622481306
