,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
6750,43366.07228113083,48624.00723981944,-6264.076383599804,-27591.306280053414,20203.875923618787,24189.527236166865,21570.327469149528,22898.08814502813,-187500.02235174447,-187500.02235174447,17938.951306218067,12682.491562663505,187500.0,14086.896370279355,37995.73039957648,8452.021593096446
6751,43349.733155934,48603.19776573155,-6275.699290716564,-27580.823311903878,20186.106286776816,24236.108271611723,21550.21089913975,22890.890883313525,-187500.02235174447,-187500.02235174447,17954.753989547968,12701.602304172791,187500.0,13905.84724019137,37989.53896636236,8470.841761927815
6752,43362.67481597362,48618.888690339176,-6265.99863362296,-27593.787323687957,20202.490115462555,24188.856683833204,21564.82894001352,22893.550740903705,-187500.02235174447,-187500.02235174447,17938.325457373317,12682.960949297065,187500.0,14098.74279484067,38001.9218327906,8453.899139630692
6753,43349.464935000535,48605.947030299554,-6274.827572682807,-27583.79609391643,20190.219007756597,24236.55530650083,21555.240041642195,22886.53229314474,-187500.02235174447,-187500.02235174447,17957.480902371517,12698.80833611588,187500.0,13896.727728453605,37996.08802748776,8469.746526449506
6754,43363.54653400738,48618.73222812799,-6267.607959223743,-27600.85047493583,20202.51246720701,24189.84016058924,21569.72397204924,22889.549778646207,-187500.02235174447,-187500.02235174447,17937.341980617282,12684.525571408936,187500.0,14104.107213509944,38010.68371661707,8451.462799485063
6755,43352.72828969101,48612.22787049149,-6269.798430180363,-27583.28200379396,20192.588292668857,24237.2705623234,21559.151596921874,22889.57213039066,-187500.02235174447,-187500.02235174447,17961.8394925403,12701.289379750417,187500.0,13893.75494644105,38000.69248684555,8470.260616571977
6756,43363.56888575183,48624.901309597655,-6265.819819667318,-27603.30916682591,20192.275368246483,24183.73813435294,21564.7395330357,22883.224234965357,-187500.02235174447,-187500.02235174447,17939.55480331836,12683.31857720835,187500.0,14096.529972139597,38010.415495683614,8442.879729614226
6757,43365.20056309707,48629.55047244435,-6256.8344183962845,-27577.045867090925,20188.676737389174,24231.816736676305,21558.972782966237,22881.57020587566,-187500.02235174447,-187500.02235174447,17967.248614698485,12698.294245993406,187500.0,13892.056213862446,37995.57393736529,8465.432639769631
6758,43368.21804859854,48631.29390851187,-6260.030717853394,-27597.765934201,20189.45904844511,24192.12003852368,21558.21282365475,22880.117342486068,-187500.02235174447,-187500.02235174447,17946.103864443765,12692.683958135123,187500.0,14081.978986499187,38006.23571947047,8448.981755850526
6759,43370.87790618872,48638.75939115994,-6248.117238058715,-27568.77572164246,20193.97410082509,24231.50381225393,21561.36441962295,22893.304871714696,-187500.02235174447,-187500.02235174447,17974.781152579922,12703.613961173767,187500.0,13901.75687095605,37987.348495405735,8475.781497452439
